"","Block","Wind.Exposure","Plot_code","Genotype","OTU_1618","OTU_1606","OTU_7","OTU_1","OTU_84","OTU_2","OTU_4","OTU_168","OTU_39","OTU_105","OTU_32","OTU_16","OTU_64","OTU_44","OTU_15","OTU_313","OTU_25","OTU_11","OTU_19","OTU_20","OTU_46","OTU_27","OTU_72","OTU_83","OTU_41","OTU_1046","OTU_22","OTU_195","OTU_113","OTU_3","OTU_128","OTU_1218","OTU_34","OTU_354","OTU_322","OTU_407","OTU_98","OTU_36","OTU_30","OTU_1411","OTU_38","OTU_357","OTU_192","OTU_1549","OTU_74","OTU_55","OTU_24","OTU_240","OTU_26","OTU_1406","OTU_493","OTU_384","OTU_1633","OTU_56","OTU_702","OTU_1452","OTU_1045","OTU_305","OTU_1419","OTU_1815","OTU_1490","OTU_1693","OTU_90","OTU_18","OTU_31","OTU_637","OTU_171","OTU_827","OTU_323","OTU_1438","OTU_141","OTU_264","OTU_59","OTU_830","OTU_1115","OTU_14","OTU_380","OTU_620","OTU_13","OTU_89","OTU_122","OTU_97","OTU_66","OTU_91","OTU_217","OTU_42","OTU_33","OTU_1829","OTU_61","OTU_47","OTU_209","OTU_1492","OTU_250","OTU_1872","OTU_1566","OTU_111","OTU_1414","OTU_126","OTU_1401","OTU_1018","OTU_285","OTU_377","OTU_979","OTU_184","OTU_249","OTU_5","OTU_1320","OTU_1475","OTU_1598","OTU_45","OTU_1774","OTU_626","OTU_131","OTU_50","OTU_328","OTU_1634","OTU_1976","OTU_501","OTU_243","OTU_95","OTU_125","OTU_234","OTU_1433","OTU_1901","OTU_1575","OTU_487","OTU_421","OTU_1405","OTU_92","OTU_385","OTU_167","OTU_785","OTU_737","OTU_1603","OTU_1072","OTU_319","OTU_1473","OTU_1052","OTU_1542","OTU_287","OTU_1517","OTU_53","OTU_80","OTU_146","OTU_656","OTU_597","OTU_1608","OTU_200","OTU_812","OTU_1785","OTU_118","OTU_318","OTU_237","OTU_107","OTU_1117","OTU_152","OTU_215","OTU_727","OTU_1863","OTU_177","OTU_135","OTU_479","OTU_48","OTU_180","OTU_1295","OTU_847","OTU_1388","OTU_49","OTU_110","OTU_1156","OTU_62","OTU_1426","OTU_1034","OTU_1396","OTU_393","OTU_17","OTU_400","OTU_1607","OTU_674","OTU_185","OTU_1768","OTU_174","OTU_1611","OTU_114","OTU_172","OTU_632","OTU_8","OTU_635","OTU_1178","OTU_1873","OTU_79","OTU_1685","OTU_1896","OTU_299","OTU_1245","OTU_1617","OTU_85","OTU_1365","OTU_1047","OTU_889","OTU_73","OTU_949","OTU_1838","OTU_57","OTU_10","OTU_334","OTU_340","OTU_197","OTU_325","OTU_1494","OTU_591","OTU_538","OTU_54","OTU_35","OTU_151","OTU_396","OTU_164","OTU_144","OTU_367","OTU_366","OTU_207","OTU_23","OTU_225","OTU_289","OTU_273","OTU_445","OTU_241","OTU_68","OTU_188","OTU_642","OTU_173","OTU_60","OTU_202","OTU_29","OTU_199","OTU_213","OTU_1752","OTU_51","OTU_456","OTU_37","OTU_1017","OTU_67","OTU_236","OTU_259","OTU_560","OTU_139","OTU_115","OTU_1298","OTU_1424","OTU_137","OTU_835","OTU_6","OTU_94","OTU_1753","OTU_262","OTU_211","OTU_1844","OTU_214","OTU_86","OTU_566","OTU_1011","OTU_435","OTU_593","OTU_1918","OTU_462","OTU_452","OTU_280","OTU_203","OTU_1600","OTU_247","OTU_70","OTU_311","OTU_1795","OTU_1482","OTU_1821","OTU_929","OTU_1239","OTU_868","OTU_436","OTU_374","OTU_1533","OTU_359","OTU_76","OTU_429","OTU_155","OTU_875","OTU_123","OTU_194","OTU_230","OTU_148","OTU_224","OTU_198","OTU_335","OTU_281","OTU_205","OTU_405","OTU_519","OTU_528","OTU_671","OTU_422","OTU_1021","OTU_814","OTU_994","OTU_1003","OTU_441","OTU_738","OTU_119","OTU_361","OTU_1652","OTU_1694","OTU_1589","OTU_159","OTU_1620","OTU_270","OTU_120","OTU_204","OTU_962","OTU_1601","OTU_1970","OTU_1159","OTU_330","OTU_490","OTU_1671","OTU_468","OTU_1030","OTU_1307","OTU_104","OTU_1871","OTU_40","OTU_106","OTU_638","OTU_187","OTU_752","OTU_946","OTU_1182","OTU_232","OTU_491","OTU_1061","OTU_165","OTU_691","OTU_1709","OTU_1001","OTU_1286","OTU_182","OTU_1503","OTU_1371","OTU_1128","OTU_69","OTU_404","OTU_652","OTU_93","OTU_277","OTU_81","OTU_1535","OTU_643","OTU_1757","OTU_1596","OTU_651","OTU_1616","OTU_1759","OTU_592","OTU_655","OTU_1658","OTU_1688","OTU_1200","OTU_427","OTU_389","OTU_969","OTU_544","OTU_220","OTU_708","OTU_903","OTU_178","OTU_82","OTU_116","OTU_1449","OTU_1130","OTU_1882","OTU_1862","OTU_937","OTU_1366","OTU_1592","OTU_735","OTU_309","OTU_1748","OTU_345","OTU_584","OTU_183","OTU_297","OTU_373","OTU_818","OTU_341","OTU_1191","OTU_1430","OTU_1373","OTU_596","OTU_909","OTU_147","OTU_279","OTU_862","OTU_1730","OTU_930","OTU_1469","OTU_870","OTU_292","OTU_1292","OTU_248","OTU_758","OTU_1966","OTU_1293","OTU_1238","OTU_781","OTU_12","OTU_850","OTU_794","OTU_1866","OTU_726","OTU_1402","OTU_121","OTU_1625","OTU_1404","OTU_401","OTU_1724","OTU_150","OTU_1019","OTU_160","OTU_134","OTU_574","OTU_1335","OTU_1544","OTU_175","OTU_650","OTU_1207","OTU_1374","OTU_390","OTU_548","OTU_510","OTU_228","OTU_715","OTU_514","OTU_710","OTU_843","OTU_808","OTU_1636","OTU_387","OTU_658","OTU_936","OTU_910","OTU_913","OTU_1861","OTU_959","OTU_668","OTU_784","OTU_1578","OTU_1162","OTU_1353","OTU_857","OTU_1884","OTU_463","OTU_516","OTU_267","OTU_1949","OTU_494","OTU_1297","OTU_1258","OTU_1215","OTU_810","OTU_1243","OTU_1810","OTU_585","OTU_816","OTU_1385","OTU_157","OTU_507","OTU_741","OTU_96","OTU_986","OTU_365","OTU_923","OTU_21","OTU_101","OTU_210","OTU_391","OTU_1985","OTU_1791","OTU_1819","OTU_1471","OTU_1455","OTU_836","OTU_978","OTU_1437","OTU_58","OTU_346","OTU_1113","OTU_223","OTU_158","OTU_140","OTU_43","OTU_470","OTU_100"
"1","10","E","10.E","F",13.4213893981448,7.27075932102171,13.9257995507042,15.0581637808294,9.47842334551641,12.7471382489547,11.1740449710816,11.0245799461744,12.1080992401696,9.07875399079096,10.6148232749313,12.233229781918,8.90824865873133,10.1099737273346,6.71575048068265,5.65291862185164,9.97902381172626,10.313147058529,9.10051833950006,7.86960440597377,8.3772402487979,8.3040934191306,6.85883259484588,8.62760883680806,8.17328353477862,3.87760980187651,9.58519407915461,5.08222196550992,6.11879888625112,6.98899588069936,5.29851771865251,3.87760980187651,7.93566963310512,5.72941122714833,5.19441956336306,3.2046381357303,10.0883526259441,8.53474258429593,6.22829158232747,5.08222196550992,6.89249083531819,3.2046381357303,5.19441956336306,4.51839717115834,7.99884154991697,8.4354847484358,6.00030876298478,5.39560749271295,7.1367453706898,4.33471715615583,3.2046381357303,6.89249083531819,5.08222196550992,5.48657332816475,5.29851771865251,4.68131062536303,3.58001328474942,6.17458372249982,5.29851771865251,3.87760980187651,4.68131062536303,4.96055740993783,4.51839717115834,5.65291862185164,5.48657332816475,6.33005736361741,2.69587181445938,4.12419214502134,4.8276798422294,4.12419214502134,2.69587181445938,5.19441956336306,3.87760980187651,5.29851771865251,1.90293258203984,3.2046381357303,4.12419214502134,5.48657332816475,5.29851771865251,5.19441956336306,6.71575048068265,4.96055740993783,6.11879888625112,4.33471715615583,4.12419214502134,2.69587181445938,3.2046381357303,5.39560749271295,5.93720248412458,6.11879888625112,6.42511528843072,4.8276798422294,7.24493396408675,6.55689968514582,4.8276798422294,2.69587181445938,4.33471715615583,6.11879888625112,5.08222196550992,3.87760980187651,3.58001328474942,4.68131062536303,4.33471715615583,3.58001328474942,4.33471715615583,4.8276798422294,1.90293258203984,3.87760980187651,3.87760980187651,4.8276798422294,5.65291862185164,3.58001328474942,3.2046381357303,3.87760980187651,2.69587181445938,3.87760980187651,3.58001328474942,5.19441956336306,3.2046381357303,4.96055740993783,5.39560749271295,3.58001328474942,5.19441956336306,3.58001328474942,4.33471715615583,1.90293258203984,3.87760980187651,4.68131062536303,4.33471715615583,4.8276798422294,3.87760980187651,4.68131062536303,4.12419214502134,4.33471715615583,4.68131062536303,4.12419214502134,3.58001328474942,3.2046381357303,3.58001328474942,3.87760980187651,4.8276798422294,4.51839717115834,3.2046381357303,4.8276798422294,2.69587181445938,2.69587181445938,4.51839717115834,1.90293258203984,3.58001328474942,4.12419214502134,5.48657332816475,2.69587181445938,3.2046381357303,3.58001328474942,2.69587181445938,3.87760980187651,4.12419214502134,2.69587181445938,3.2046381357303,3.2046381357303,3.58001328474942,3.87760980187651,3.87760980187651,2.69587181445938,1.90293258203984,2.69587181445938,3.87760980187651,1.90293258203984,3.58001328474942,1.90293258203984,2.69587181445938,3.2046381357303,1.90293258203984,3.2046381357303,2.69587181445938,1.90293258203984,2.69587181445938,3.2046381357303,1.90293258203984,2.69587181445938,2.69587181445938,2.69587181445938,1.90293258203984,3.58001328474942,3.58001328474942,3.58001328474942,3.2046381357303,1.90293258203984,1.90293258203984,3.2046381357303,3.2046381357303,1.90293258203984,1.90293258203984,1.90293258203984,1.90293258203984,1.90293258203984,1.90293258203984,1.90293258203984,1.90293258203984,1.90293258203984,2.69587181445938,1.90293258203984,2.69587181445938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","10","E","10.E","I",2.30817712462755,2.30817712462755,0,11.6767184236175,5.47502847368832,12.0068956468391,0,0,4.62733922721683,7.31381511414042,11.7596398760579,9.53163573218061,8.03270458752598,0,0,5.9138118284792,8.61582951436224,11.280287089277,9.26126804608395,2.30817712462755,0,3.68456153234682,9.21404069628239,5.02770935034306,0,0,8.15777629551716,0,2.30817712462755,2.30817712462755,0,0,4.84136855887518,0,0,0,7.20207541595603,6.1728524047069,6.64117359184944,2.30817712462755,3.15463802354112,0,2.30817712462755,0,0,0,0,4.37593229446041,0,3.15463802354112,0,0,2.30817712462755,7.91949930985414,0,4.07127156493146,0,0,4.07127156493146,0,2.30817712462755,0,8.3447871038391,4.62733922721683,4.07127156493146,0,0,0,0,0,0,5.02770935034306,4.37593229446041,0,0,9.27973444017831,3.15463802354112,0,8.07561126466057,11.173240136665,2.30817712462755,0,0,5.71103777549133,2.30817712462755,3.68456153234682,6.52213566326572,0,4.84136855887518,6.09156604841615,0,4.07127156493146,0,6.69720109764618,0,0,0,5.71103777549133,4.07127156493146,0,0,0,0,6.24980206873563,0,0,0,2.30817712462755,0,8.57155031196743,0,0,3.68456153234682,0,0,3.15463802354112,0,0,3.68456153234682,0,8.84391484632255,0,3.15463802354112,0,2.30817712462755,0,4.62733922721683,2.30817712462755,0,7.08094915484313,5.02770935034306,0,6.00542484211354,2.30817712462755,0,0,0,0,0,0,3.15463802354112,6.90179701734224,6.45871864850127,0,0,0,0,11.3518492622626,0,0,5.02770935034306,0,0,0,6.24980206873563,3.15463802354112,0,0,0,9.98983480119561,0,0,4.84136855887518,0,0,0,2.30817712462755,3.15463802354112,3.15463802354112,0,0,0,0,0,2.30817712462755,0,4.07127156493146,0,0,3.15463802354112,3.15463802354112,11.8673474227207,5.47502847368832,0,0,0,0,0,0,0,6.00542484211354,0,0,8.46261946713283,2.30817712462755,3.68456153234682,0,0,0,0,0,0,0,13.3525259944159,12.3038766112728,8.23551290307353,6.75113385481432,6.69720109764618,8.21646790166238,8.4132934414577,4.07127156493146,6.09156604841615,9.68498417830547,9.90910449738377,6.1728524047069,2.30817712462755,6.85330339068571,8.81887894711162,7.74442172057736,7.87160700486696,6.69720109764618,7.5753374456934,8.83145120379228,8.15777629551716,7.79664884286857,8.52586894325791,2.30817712462755,8.75431979526425,5.02770935034306,6.75113385481432,6.85330339068571,7.74442172057736,4.84136855887518,7.69023267383577,5.19271190083162,8.15777629551716,3.15463802354112,5.59785382389846,7.0382033075707,5.59785382389846,5.02770935034306,6.24980206873563,3.68456153234682,5.59785382389846,4.62733922721683,4.37593229446041,7.45049406656862,2.30817712462755,4.37593229446041,4.62733922721683,3.68456153234682,3.68456153234682,6.24980206873563,3.15463802354112,3.68456153234682,3.68456153234682,4.37593229446041,4.62733922721683,4.84136855887518,4.07127156493146,4.07127156493146,4.07127156493146,3.15463802354112,3.68456153234682,4.07127156493146,4.07127156493146,5.81598441743769,4.07127156493146,3.15463802354112,2.30817712462755,3.15463802354112,3.68456153234682,4.07127156493146,2.30817712462755,2.30817712462755,3.15463802354112,2.30817712462755,2.30817712462755,3.15463802354112,2.30817712462755,3.15463802354112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3","10","E","10.E","J",13.6194562679419,4.64940769269373,13.6083647767538,16.5793555219691,0,12.2634636548706,4.64940769269373,0,6.92459789668224,7.68523430167768,8.3500605041539,5.62037442087823,0,10.099854758494,0,0,9.06916664733722,2.81231264185357,5.78703713902739,8.5487987015058,7.45696048816282,5.43191289686381,4.95979249677108,0,4.95979249677108,4.95979249677108,8.80343091034418,0,2.81231264185357,0,6.60563570097545,0,5.62037442087823,0,3.70577809626141,0,5.93642508410152,7.98875311770025,2.81231264185357,5.62037442087823,7.76730699133641,0,0,4.64940769269373,6.07178540943339,6.7739137334622,0,0,5.43191289686381,3.70577809626141,0,0,5.62037442087823,5.21507974276025,5.21507974276025,5.43191289686381,0,0,5.43191289686381,0,6.19552785752508,4.95979249677108,0,8.5254028811549,8.68172527597981,0,0,0,2.81231264185357,5.43191289686381,0,0,0,0,0,8.76399223982231,0,0,4.25340610879026,4.25340610879026,2.81231264185357,0,0,4.25340610879026,0,0,3.70577809626141,4.25340610879026,0,0,2.81231264185357,5.21507974276025,10.1844422244891,0,2.81231264185357,0,4.64940769269373,0,5.21507974276025,0,0,3.70577809626141,0,0,0,0,0,5.93642508410152,5.21507974276025,5.78703713902739,5.62037442087823,0,0,3.70577809626141,0,5.21507974276025,0,0,0,0,6.19552785752508,0,4.25340610879026,5.21507974276025,4.25340610879026,0,0,5.43191289686381,0,0,0,0,0,4.25340610879026,0,0,0,2.81231264185357,0,0,4.95979249677108,3.70577809626141,0,0,0,0,6.7739137334622,0,0,4.64940769269373,0,0,0,0,0,6.60563570097545,0,0,0,3.70577809626141,0,0,2.81231264185357,0,0,0,4.25340610879026,3.70577809626141,0,0,0,4.25340610879026,2.81231264185357,2.81231264185357,0,0,0,0,5.43191289686381,0,5.21507974276025,0,0,0,3.70577809626141,0,0,0,0,3.70577809626141,2.81231264185357,0,0,0,0,4.25340610879026,0,0,0,0,9.72173748102527,0,0,0,11.2708089501579,0,0,3.70577809626141,0,0,0,0,4.95979249677108,0,2.81231264185357,0,0,0,0,4.25340610879026,0,6.19552785752508,0,0,0,0,0,4.95979249677108,0,0,4.64940769269373,4.64940769269373,0,4.64940769269373,0,0,0,5.93642508410152,0,2.81231264185357,0,4.64940769269373,0,6.19552785752508,2.81231264185357,0,0,0,0,0,0,7.98875311770025,0,0,0,0,0,0,0,0,2.81231264185357,3.70577809626141,0,0,0,0,5.21507974276025,0,0,0,0,2.81231264185357,0,0,0,0,0,0,0,0,0,9.69052396111504,6.9944215994367,2.81231264185357,4.95979249677108,4.95979249677108,8.84182008006911,7.98875311770025,4.64940769269373,4.64940769269373,5.21507974276025,5.78703713902739,2.81231264185357,4.95979249677108,2.81231264185357,3.70577809626141,3.70577809626141,4.64940769269373,3.70577809626141,2.81231264185357,2.81231264185357,3.70577809626141,3.70577809626141,3.70577809626141,4.95979249677108,2.81231264185357,2.81231264185357,2.81231264185357,4.64940769269373,2.81231264185357,3.70577809626141,5.78703713902739,4.25340610879026,2.81231264185357,3.70577809626141,4.95979249677108,3.70577809626141,2.81231264185357,2.81231264185357,2.81231264185357,2.81231264185357,3.70577809626141,2.81231264185357,2.81231264185357,2.81231264185357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4","10","E","10.E","T",11.8627664866742,5.93073733756289,2.11547721741994,14.7384265691194,7.38945208908437,14.1771340022965,14.1118148988048,0,8.58621429693062,0,10.0144854808076,10.3637697390985,10.0958365338518,8.83815340942595,8.49585502688717,0,9.69870466677035,7.23840473932508,8.62327185761863,6.00749453654693,0,8.04621455498283,4.39231742277876,0,4.60486205815886,0,9.74427324101265,4.79007693062577,5.76376565350992,7.03342300153745,6.87856187255003,0,7.03342300153745,7.78790255939143,2.11547721741994,0,9.11460995256611,5.35755200461809,5.57490883605723,3.4594316186373,9.62753388447279,0,6.70505634621146,4.60486205815886,2.11547721741994,5.35755200461809,8.20130712692731,5.10153802646206,6.87856187255003,2.11547721741994,0,0,3.4594316186373,0,0,4.79007693062577,0,0,4.79007693062577,5.47031993478004,3.84130225398094,0,3.4594316186373,7.10503547069829,7.1395513523988,0,3.84130225398094,0,4.79007693062577,3.4594316186373,0,5.35755200461809,0,0,0,5.47031993478004,0,0,7.38945208908437,5.84966572691557,0,0,6.21593739919915,6.39803107397316,0,10.4349756557036,3.84130225398094,2.11547721741994,8.91985648691169,5.10153802646206,0,4.39231742277876,0,10.5581017799103,2.11547721741994,0,5.23521646169403,5.57490883605723,3.84130225398094,0,0,0,0,5.10153802646206,4.39231742277876,0,2.11547721741994,3.4594316186373,3.4594316186373,7.06967352780681,4.60486205815886,0,0,4.79007693062577,5.23521646169403,4.14295795384204,2.11547721741994,0,0,0,5.47031993478004,2.93859945533586,3.4594316186373,3.84130225398094,3.84130225398094,2.11547721741994,5.76376565350992,4.14295795384204,0,4.14295795384204,0,0,0,3.84130225398094,0,0,0,0,2.93859945533586,0,4.39231742277876,7.55202861135908,7.99057674611338,6.70505634621146,0,0,4.14295795384204,3.84130225398094,0,2.11547721741994,3.84130225398094,0,0,3.84130225398094,0,0,0,0,0,0,5.76376565350992,2.93859945533586,7.1395513523988,2.11547721741994,0,0,3.4594316186373,2.93859945533586,7.67478076296963,0,2.93859945533586,3.84130225398094,0,0,0,2.11547721741994,0,6.14974711950468,2.93859945533586,3.4594316186373,3.4594316186373,4.39231742277876,0,0,2.93859945533586,2.93859945533586,2.11547721741994,0,0,0,5.23521646169403,0,0,0,0,3.84130225398094,3.4594316186373,2.93859945533586,0,0,0,0,0,0,13.1914191234872,0,0,0,0,0,0,0,0,8.11721018464439,0,0,0,4.79007693062577,0,0,0,7.55202861135908,0,0,0,0,4.39231742277876,0,0,0,4.14295795384204,0,0,6.75042785397277,0,0,0,7.67478076296963,0,0,0,4.14295795384204,0,0,0,2.93859945533586,0,0,0,3.84130225398094,0,5.47031993478004,0,0,6.87856187255003,0,0,0,0,0,0,0,0,0,0,0,2.93859945533586,2.11547721741994,0,3.4594316186373,0,2.11547721741994,3.4594316186373,0,0,0,2.11547721741994,0,0,0,0,0,0,0,0,5.6724253419715,6.60979435370109,0,0,0,0,2.93859945533586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55969574211073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76376565350992,0,0,0,4.95419631038688,8.92975155341733,2.11547721741994,8.59867288075206,6.83710226545166,7.67478076296963,4.95419631038688,6.08037341646402,3.84130225398094,4.95419631038688,8.29615145995394,7.38945208908437,3.84130225398094,6.21593739919915,2.93859945533586,4.60486205815886,4.39231742277876,2.93859945533586,3.84130225398094,2.11547721741994,2.93859945533586,2.11547721741994,4.60486205815886,4.39231742277876,4.60486205815886,4.14295795384204,3.4594316186373,4.95419631038688,2.93859945533586,2.11547721741994,4.39231742277876,4.79007693062577,2.93859945533586,3.4594316186373,3.4594316186373,2.93859945533586,4.79007693062577,3.4594316186373,2.11547721741994,2.11547721741994,3.84130225398094,4.39231742277876,2.93859945533586,2.93859945533586,2.11547721741994,2.11547721741994,3.84130225398094,3.4594316186373,2.11547721741994,2.11547721741994,2.11547721741994,2.11547721741994,3.84130225398094,2.93859945533586,2.11547721741994,2.11547721741994,2.11547721741994,2.11547721741994,2.11547721741994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","10","E","10.E","U",0,7.42890231507319,7.74246042088907,12.7758061775521,9.92941167486902,14.6786060569604,9.02491890091255,0,0,0,9.75745973822409,11.5862323677066,0,0,2.31732252021505,0,10.6640151617617,6.81447076107366,7.46187888370368,7.21344798072183,1.5811255435635,11.035218068387,0,5.48622206090098,7.41212699245493,0,9.17664501657763,0,8.1183827261921,5.77570536369647,3.16480678750338,0,8.03318166196666,3.45419687036544,0,0,8.68425267489642,9.05764659846448,8.96291904238382,3.9015159937107,8.26572243415877,0,6.81447076107366,4.0820429896884,6.33416197603643,8.5829703552551,0,0,0,4.0820429896884,0,0,3.16480678750338,0,1.5811255435635,4.9486231832881,2.80241981448279,0,4.24247193746007,0,4.24247193746007,0,0,8.63450012996934,8.38227524216305,0,5.03880971159848,0,0,3.9015159937107,0,5.35193347919965,0,0,0,9.86306945743051,4.51805356843854,0,10.3876354786918,4.51805356843854,2.31732252021505,0,8.1183827261921,7.30715997975401,5.60906834104355,0,3.16480678750338,0,12.6114795139324,7.61632184317062,0,4.24247193746007,0,5.12368861766856,0,0,3.69512428673959,6.40369955678296,4.85242070453597,0,0,0,0,6.47003900044723,0,0,0,4.38683292637747,4.74934194964295,9.11059508971341,0,0,7.36059791895844,0,0,4.85242070453597,0,5.4206396833616,0,4.9486231832881,5.66677922079792,1.5811255435635,3.16480678750338,3.69512428673959,4.63832773322806,0,0,4.85242070453597,0,5.876981586591,4.74934194964295,0,0,4.63832773322806,0,0,0,0,3.45419687036544,0,3.9015159937107,5.77570536369647,6.43725055584172,4.24247193746007,0,2.80241981448279,2.31732252021505,3.45419687036544,0,0,7.00551272017097,3.16480678750338,0,0,0,5.4206396833616,0,0,0,0,0,0,5.876981586591,7.1939523320215,1.5811255435635,0,3.16480678750338,6.59421306425083,5.4206396833616,0,0,4.38683292637747,0,5.9250726681261,0,0,0,2.31732252021505,0,0,4.24247193746007,6.10284881956051,2.80241981448279,0,2.80241981448279,0,14.1447023533916,0,0,0,0,0,0,2.80241981448279,2.80241981448279,4.0820429896884,0,0,0,0,5.82723198308114,0,0,0,11.4210317214841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47808874661069,0,0,0,0,0,6.81447076107366,0,0,0,4.38683292637747,0,8.86153182749903,0,0,0,6.36934968785478,4.0820429896884,0,0,0,7.5256533842967,0,0,6.18414433920867,0,0,0,0,0,1.5811255435635,5.48622206090098,0,3.9015159937107,0,0,0,0,0,0,5.27979091070809,2.80241981448279,0,0,0,0,0,0,5.35193347919965,5.77570536369647,3.9015159937107,0,0,0,0,0,0,0,0,0,0,6.83978096148008,0,0,0,2.80241981448279,0,0,0,3.69512428673959,0,0,0,8.59044539835532,0,0,0,0,0,0,0,0,0,0,4.85242070453597,0,0,0,0,0,0,0,0,4.85242070453597,0,0,0,8.71876822627306,0,0,0,0,0,0,4.0820429896884,7.28889823569627,1.5811255435635,0,0,0,0,0,0,0,0,0,0,4.0820429896884,4.63832773322806,0,3.9015159937107,0,0,0,0,0,2.31732252021505,0,0,11.3632949194805,3.9015159937107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16480678750338,0,3.9015159937107,6.1440691265204,0,0,0,0,0,0,0,0,0,0,0,6.96007118087607,4.74934194964295,5.48622206090098,4.38683292637747,3.9015159937107,4.85242070453597,6.01669732224144,5.876981586591,4.24247193746007,2.31732252021505,3.69512428673959,2.31732252021505,6.10284881956051,6.01669732224144,3.9015159937107,4.0820429896884,4.51805356843854,4.9486231832881,2.80241981448279,4.85242070453597,4.24247193746007,3.16480678750338,3.16480678750338,4.38683292637747,2.31732252021505,3.45419687036544,1.5811255435635,1.5811255435635,1.5811255435635,3.45419687036544,3.45419687036544,1.5811255435635,2.31732252021505,2.31732252021505,1.5811255435635,2.80241981448279,1.5811255435635,2.31732252021505,1.5811255435635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
